# goal planned for: G3
# Kw_r1_P = (Kw r1 pallet-at_bay2)
# K_r2_Kw_r1_P = (K r2 (Kw r1 pallet-at_bay2))
# Kw_r2_P = (Kw r2 pallet-at_bay2)
wall_s,sim_s,phase,Kw_r1_P,K_r2_Kw_r1_P,Kw_r2_P
615.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
616.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
616.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
617.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
617.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
618.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
618.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
619.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
619.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
620.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
620.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
621.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
621.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
622.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
622.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
623.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
623.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
624.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
624.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
625.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
625.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
626.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
626.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
627.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
627.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
628.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
628.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
629.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
629.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
630.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
630.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
631.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
631.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
632.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
632.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
633.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
633.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
634.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
634.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
635.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
635.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
636.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
636.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
637.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
637.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
638.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
638.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
639.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
639.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
640.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
640.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
641.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
641.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
642.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
642.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
643.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
643.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
644.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
644.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
645.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
645.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
646.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
646.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
647.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
647.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
648.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
648.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
649.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
649.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
650.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
650.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
651.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
651.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
652.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
652.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
653.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
653.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
654.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
654.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
655.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
655.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
656.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
656.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
657.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
657.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
658.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
658.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
659.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
659.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
660.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
660.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
661.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
661.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
662.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
662.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
663.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
663.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
664.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
664.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
665.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
665.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
666.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
666.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
667.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
667.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
668.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
668.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
669.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
669.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
670.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
670.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
671.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
671.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
672.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
672.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
673.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
673.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
674.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
674.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
675.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
675.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
676.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
676.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
677.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
677.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
678.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
678.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
679.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
679.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
680.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
680.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
681.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
681.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
682.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
682.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
683.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
683.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
684.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
684.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
685.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
685.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
686.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
686.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
687.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
687.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
688.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
688.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
689.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
689.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
690.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
690.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
691.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
691.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
692.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
692.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
693.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
693.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
694.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
694.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
695.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
695.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
696.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
696.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
697.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
697.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
698.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
698.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
699.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
699.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
700.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
700.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
701.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
701.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
702.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
702.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
703.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
703.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
704.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
704.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
705.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
705.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
706.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
706.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
707.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
707.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
708.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
708.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
709.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
709.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
710.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
710.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
711.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
711.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
712.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
712.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
713.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
713.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
714.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
714.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
715.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
715.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
716.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
716.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
717.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
717.57,368,"DONE: G3 holds",TRUE,TRUE,TRUE
718.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
718.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
719.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
719.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
720.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
720.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
721.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
721.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
722.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
722.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
723.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
723.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
724.07,368,"DONE: G3 holds",TRUE,TRUE,TRUE
724.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
725.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
725.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
726.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
726.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
727.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
727.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
728.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
728.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
729.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
729.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
730.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
730.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
731.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
731.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
732.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
732.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
733.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
733.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
734.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
734.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
735.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
735.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
736.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
736.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
737.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
737.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
738.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
738.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
739.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
739.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
740.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
740.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
741.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
741.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
742.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
742.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
743.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
743.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
744.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
744.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
745.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
745.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
746.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
746.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
747.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
747.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
748.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
748.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
749.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
749.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
750.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
750.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
751.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
751.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
752.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
752.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
753.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
753.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
754.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
754.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
755.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
755.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
756.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
756.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
757.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
757.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
758.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
758.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
759.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
759.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
760.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
760.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
761.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
761.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
762.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
762.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
763.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
763.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
764.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
764.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
765.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
765.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
766.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
766.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
767.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
767.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
768.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
768.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
769.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
769.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
770.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
770.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
771.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
771.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
772.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
772.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
773.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
773.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
774.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
774.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
775.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
775.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
776.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
776.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
777.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
777.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
778.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
778.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
779.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
779.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
780.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
780.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
781.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
781.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
782.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
782.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
783.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
783.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
784.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
784.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
785.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
785.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
786.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
786.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
787.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
787.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
788.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
788.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
789.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
789.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
790.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
790.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
791.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
791.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
792.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
792.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
793.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
793.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
794.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
794.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
795.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
795.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
796.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
796.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
797.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
797.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
798.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
798.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
799.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
799.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
800.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
800.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
801.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
801.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
802.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
802.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
803.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
803.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
804.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
804.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
805.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
805.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
806.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
806.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
807.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
807.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
808.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
808.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
809.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
809.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
810.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
810.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
811.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
811.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
812.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
812.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
813.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
813.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
814.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
814.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
815.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
815.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
816.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
816.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
817.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
817.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
818.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
818.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
819.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
819.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
820.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
820.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
821.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
821.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
822.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
822.569,368,"DONE: G3 holds",TRUE,TRUE,TRUE
823.069,368,"DONE: G3 holds",TRUE,TRUE,TRUE
